B01,B04,B06,B08,NDVI,NDBI,NDWI,REVI,NDSI,BSI,LST,building_density_50,building_density_100,building_density_200,building_area_100,building_area_200,distance_to_building,coverage_ratio_100,wind_speed,wind_direction,humidity,solar_flux,UHI Index
1226.0,3050.0,2720.0,3020.0,-0.004942339373970346,0.01564537157757497,-0.01564537157757497,-0.05719237435008666,0.010703859876743431,0.004942339373970346,38.28114644000004,2,6,13,19889.460648718818,73039.05078161108,0.0,0.633101195535067,3.2,163.0,47.6,565.0,0.972830252
1250.0,1528.0,1433.0,1952.0,0.12183908045977011,-0.06754170084768936,0.06754170084768936,-0.032083755488010804,0.05474791215589236,-0.12183908045977011,38.506735760000026,4,4,11,20957.079543733016,79360.52452854543,2.9753225918197854,0.6670845604310304,3.2,163.0,47.6,565.0,0.977277888
1250.0,1262.0,1433.0,1660.0,0.13620807665982204,0.01337295690936107,-0.01337295690936107,0.06345083487940631,0.14930906639703403,-0.13620807665982204,38.506735760000026,4,4,11,20513.949190491257,79153.31525530753,3.2568284316112606,0.6529792832005337,3.2,163.0,47.6,565.0,0.977277888
1250.0,1804.0,1681.0,2154.0,0.08842849924204144,-0.077,0.077,-0.03529411764705882,0.011506849315068493,-0.08842849924204144,38.65029260000006,4,6,13,19139.346347439998,78667.14351111467,2.8830647083731553,0.6092243157485775,3.2,163.0,47.6,565.0,0.979441603
1250.0,1804.0,1681.0,2154.0,0.08842849924204144,-0.077,0.077,-0.03529411764705882,0.011506849315068493,-0.08842849924204144,38.65029260000006,2,6,13,18894.592540657864,78783.92564837492,3.019942307713468,0.6014335601105905,3.2,163.0,47.6,565.0,0.979441603
1250.0,3636.0,2934.0,3820.0,0.02467811158798283,-0.09659824888761304,0.09659824888761304,-0.10684931506849316,-0.07209199469261389,-0.02467811158798283,38.65029260000006,2,6,13,18695.00561141947,78908.87385838051,2.9346068029885193,0.5950805108376259,3.2,163.0,47.6,565.0,0.979441603
1250.0,3636.0,2934.0,3820.0,0.02467811158798283,-0.09659824888761304,0.09659824888761304,-0.10684931506849316,-0.07209199469261389,-0.02467811158798283,38.65029260000006,2,6,13,18538.791385129436,78928.65553771499,2.2453904370090227,0.590108057578559,3.2,163.0,47.6,565.0,0.979441603
1250.0,3636.0,2934.0,3820.0,0.02467811158798283,-0.09659824888761304,0.09659824888761304,-0.10684931506849316,-0.07209199469261389,-0.02467811158798283,38.65029260000006,2,6,13,18433.79190971968,78949.69931599291,1.5571694365357713,0.5867658204718552,3.2,163.0,47.6,565.0,0.981605318
1283.0,2670.0,2616.0,2792.0,0.022336140607835956,0.02445842068483578,-0.02445842068483578,-0.01021566401816118,0.0467690110674759,-0.022336140607835956,38.65029260000006,2,7,14,18278.53753846452,79014.26961048495,1.0343255444111095,0.5818239203474787,3.2,163.0,47.6,565.0,0.981605318
1283.0,2670.0,2616.0,2792.0,0.022336140607835956,0.02445842068483578,-0.02445842068483578,-0.01021566401816118,0.0467690110674759,-0.022336140607835956,38.15467970000003,2,7,14,18172.821503285966,79094.87175516387,0.4057282859342291,0.5784588744349299,3.2,163.0,47.6,565.0,0.981605318
1283.0,2670.0,2616.0,2792.0,0.022336140607835956,0.02445842068483578,-0.02445842068483578,-0.01021566401816118,0.0467690110674759,-0.022336140607835956,38.15467970000003,3,7,14,18136.26623800239,79079.48814992738,0.0,0.5772952842017466,3.2,163.0,47.6,565.0,0.981605318
1210.0,1638.0,2428.0,2196.0,0.14553990610328638,0.16454251474224843,-0.16454251474224843,0.19429414658140678,0.3028303894445627,-0.14553990610328638,38.25722030000003,4,5,11,19031.581253744414,80996.75247672395,0.0,0.6057940462776948,3.2,163.0,47.6,565.0,0.992423892
1210.0,1638.0,2428.0,2196.0,0.14553990610328638,0.16454251474224843,-0.16454251474224843,0.19429414658140678,0.3028303894445627,-0.14553990610328638,38.25722030000003,4,5,11,19248.79168183241,81228.04257336537,3.1986057297994925,0.6127080689419571,3.2,163.0,47.6,565.0,0.992423892
1210.0,1638.0,2428.0,2196.0,0.14553990610328638,0.16454251474224843,-0.16454251474224843,0.19429414658140678,0.3028303894445627,-0.14553990610328638,38.25722030000003,4,5,11,19341.342054393506,81571.45218975408,8.222374646621702,0.6156540387975761,3.2,163.0,47.6,565.0,0.990260178
1210.0,2854.0,2428.0,3118.0,0.04420629604822505,-0.00922479365593138,0.00922479365593138,-0.08065126845891708,0.03499577345731192,-0.04420629604822505,38.25722030000003,5,5,11,18970.329113279106,81415.89346095112,1.9063582147242586,0.6038443300916922,3.2,163.0,47.6,565.0,0.990260178
1210.0,2854.0,2428.0,3118.0,0.04420629604822505,-0.00922479365593138,0.00922479365593138,-0.08065126845891708,0.03499577345731192,-0.04420629604822505,38.28456446000001,5,5,11,18588.315291757055,81176.76027831472,0.0,0.5916844524867604,3.2,163.0,47.6,565.0,0.990260178
1210.0,3074.0,2119.0,3082.0,0.001299545159194282,-0.09097345132743363,0.09097345132743363,-0.18390140573849412,-0.08968450903934774,-0.001299545159194282,38.462301500000024,5,5,11,18258.04628104885,80883.24059861069,0.0,0.5811716633659042,3.2,163.0,47.6,565.0,0.994587607
1210.0,3074.0,2119.0,3082.0,0.001299545159194282,-0.09097345132743363,0.09097345132743363,-0.18390140573849412,-0.08968450903934774,-0.001299545159194282,38.462301500000024,5,6,12,17652.76690866793,80799.45788032954,1.027023618130417,0.5619050225527076,3.2,163.0,47.6,565.0,0.992423892
1210.0,2950.0,2119.0,2912.0,-0.006482429205049471,-0.06277372262773723,0.06277372262773723,-0.16393766028802526,-0.06922798115259152,0.006482429205049471,38.462301500000024,5,7,12,17354.344447894448,80623.58887437702,2.456874282431101,0.5524059406003581,3.2,163.0,47.6,565.0,0.994587607
1210.0,2950.0,2119.0,2912.0,-0.006482429205049471,-0.06277372262773723,0.06277372262773723,-0.16393766028802526,-0.06922798115259152,0.006482429205049471,38.462301500000024,4,7,13,17151.806057728063,80279.90212974398,2.8645851699140286,0.5459589434081871,3.2,163.0,47.6,565.0,0.994587607
1210.0,2950.0,2119.0,2912.0,-0.006482429205049471,-0.06277372262773723,0.06277372262773723,-0.16393766028802526,-0.06922798115259152,0.006482429205049471,38.462301500000024,4,7,13,17045.243843968907,80239.36432089044,4.246971961716884,0.5425669627948702,3.2,163.0,47.6,565.0,0.998915037
1013.0,1554.0,841.0,1766.0,0.06385542168674699,-0.0874384236453202,0.0874384236453202,-0.2977035490605428,-0.023715415019762844,-0.06385542168674699,38.462301500000024,4,7,13,16960.416041160795,80224.0246184615,5.6293581284747605,0.539866809969163,3.2,163.0,47.6,565.0,0.998915037
1013.0,1554.0,841.0,1766.0,0.06385542168674699,-0.0874384236453202,0.0874384236453202,-0.2977035490605428,-0.023715415019762844,-0.06385542168674699,38.462301500000024,3,7,13,16891.762377116054,80149.2442491394,6.790096674978366,0.5376814959703449,3.2,163.0,47.6,565.0,0.998915037
1013.0,710.0,1623.0,901.0,0.11855990068280571,0.3566583363084613,-0.3566583363084613,0.39134162023146163,0.4559386973180077,-0.11855990068280571,39.07754510000001,3,7,13,16937.722913602818,80103.35302739676,10.060578408604893,0.5391444652841496,3.2,163.0,47.6,565.0,0.998915037
1013.0,685.0,1114.0,828.0,0.0945142101784534,0.30332351703828353,-0.30332351703828353,0.23846581434130074,0.38675022381378693,-0.0945142101784534,39.07754510000001,5,7,13,17392.07080226649,80560.63047999152,9.909681378690085,0.5536068077569876,3.2,163.0,47.6,565.0,0.996751322
1013.0,893.0,1114.0,1000.0,0.05652403592181722,0.2153785798352295,-0.2153785798352295,0.11011459890383657,0.26863226863226863,-0.05652403592181722,39.07754510000001,5,7,12,17989.374358585053,81382.11769724102,8.985941186939606,0.5726195704598811,3.2,163.0,47.6,565.0,0.996751322
1013.0,1364.0,1114.0,1516.0,0.05277777777777778,0.010766721044045677,-0.010766721044045677,-0.10088781275221953,0.06350841057329214,-0.05277777777777778,39.07754510000001,5,5,11,19148.234580755638,82477.586855295,8.548190379856631,0.6095072370020852,3.2,163.0,47.6,565.0,1.001078752
1013.0,1230.0,1229.0,1256.0,0.010458567980691875,0.1370663002404672,-0.1370663002404672,-0.00040666937779585197,0.14731369150779897,-0.010458567980691875,38.83486568000001,4,5,11,19730.26478175648,82821.76171463214,7.80810572818415,0.6280338337056959,3.2,163.0,47.6,565.0,1.001078752
1013.0,800.0,1229.0,896.0,0.05660377358490566,0.29753038024304196,-0.29753038024304196,0.2114342040413997,0.34826883910386963,-0.05660377358490566,38.83486568000001,4,6,11,18985.841105694104,80589.16543538065,0.4432437763060585,0.6043380921457024,3.2,163.0,47.6,565.0,1.001078752
949.0,967.0,1004.0,1046.0,0.039244908097367116,0.10060189165950129,-0.10060189165950129,0.018772196854388634,0.13929684023141967,-0.039244908097367116,38.869045880000044,2,7,12,18949.735513319687,78342.51358149518,0.0,0.6031888154457726,3.2,163.0,47.6,565.0,1.001078752
949.0,1200.0,1004.0,1474.0,0.1024682124158564,-0.07044299201161947,0.07044299201161947,-0.08892921960072596,0.03225806451612903,-0.1024682124158564,38.56826011999999,2,6,13,19074.481581617274,76507.33740886016,1.5314163111927714,0.6071596061259406,3.2,163.0,47.6,565.0,1.001078752
858.0,2172.0,2195.0,2340.0,0.03723404255319149,0.034055727554179564,-0.034055727554179564,0.005266773528738264,0.07119948685054522,-0.03723404255319149,38.56826011999999,3,6,13,19259.351394846693,76099.0208270227,4.880893005251944,0.6130441950467281,3.2,163.0,47.6,565.0,1.003242467
858.0,2626.0,2195.0,2880.0,0.046131492916818014,-0.06963788300835655,0.06963788300835655,-0.08940053930719767,-0.02358214772948743,-0.046131492916818014,38.56826011999999,4,6,13,19868.58766527089,76884.58408901108,5.099234062526023,0.6324367878365045,3.2,163.0,47.6,565.0,1.003242467
858.0,948.0,1280.0,1288.0,0.1520572450805009,0.11294765840220386,-0.11294765840220386,0.1490125673249551,0.26053042121684866,-0.1520572450805009,37.864148,4,4,11,21468.717111658323,78920.93005064595,6.730368778059649,0.683370490032396,3.2,163.0,47.6,565.0,1.005406182
928.0,1188.0,1173.0,1332.0,0.05714285714285714,0.06362038664323375,-0.06362038664323375,-0.0063532401524777635,0.12032580525731211,-0.05714285714285714,37.864148,4,4,11,20181.681794857108,79218.59320076501,4.196675058571236,0.6424028835118446,3.2,163.0,47.6,565.0,1.001078752
928.0,1324.0,1173.0,1366.0,0.015613382899628252,0.05105939562348037,-0.05105939562348037,-0.06047256708049659,0.06661966866408178,-0.015613382899628252,38.40077714000006,3,5,11,18694.94527369623,79157.25072385371,3.3569214791790882,0.5950785902282443,3.2,163.0,47.6,565.0,1.001078752
928.0,1286.0,973.0,1380.0,0.035258814703675916,-0.013960323291697281,0.013960323291697281,-0.1385568835768039,0.0213089802130898,-0.035258814703675916,38.40077714000006,2,6,11,17595.89495904387,78318.2674887387,2.4677327543888326,0.5600947321715191,3.2,163.0,47.6,565.0,1.005406182
928.0,1138.0,973.0,1304.0,0.06797706797706797,0.01436130007558579,-0.01436130007558579,-0.07816200852676457,0.08225806451612903,-0.06797706797706797,38.40077714000006,2,6,11,17158.112566940024,77826.19648080114,5.288066180005533,0.5461596858311347,3.2,163.0,47.6,565.0,1.005406182
928.0,1354.0,1654.0,1648.0,0.09793471019320453,0.04932218055956158,-0.04932218055956158,0.09973404255319149,0.14654900724866057,-0.09793471019320453,38.151261680000005,2,6,11,17104.017906926056,78059.85933563816,6.6197654132125185,0.544437799323915,3.2,163.0,47.6,565.0,1.005406182
928.0,1604.0,1654.0,1780.0,0.05200945626477541,0.010836343428730202,-0.010836343428730202,0.015346838551258441,0.06281040023371312,-0.05200945626477541,38.151261680000005,3,6,10,17402.48351138595,79032.35823547757,6.301397812298419,0.5539382545824556,3.2,163.0,47.6,565.0,1.005406182
928.0,1610.0,1654.0,1968.0,0.10005589714924538,-0.039345128069712174,0.039345128069712174,0.013480392156862746,0.060950714494021584,-0.10005589714924538,38.151261680000005,4,4,9,18062.53580675429,80100.70971573504,4.442020182346914,0.5749483716838603,3.2,163.0,47.6,565.0,1.005526388
1043.0,1416.0,1321.0,1600.0,0.0610079575596817,0.008674101610904586,-0.008674101610904586,-0.034709535988308365,0.06964520367936924,-0.0610079575596817,38.151261680000005,4,4,9,18564.3760863982,80541.99932249096,5.851745363094585,0.5909224439134496,3.2,163.0,47.6,565.0,1.005526388
1043.0,1416.0,1321.0,1600.0,0.0610079575596817,0.008674101610904586,-0.008674101610904586,-0.034709535988308365,0.06964520367936924,-0.0610079575596817,38.151261680000005,4,4,9,18683.957856112425,80248.49668295897,13.98021581796466,0.5947288498641887,3.2,163.0,47.6,565.0,1.003362673
975.0,1362.0,1688.0,1544.0,0.06262904335856848,0.17828632251197446,-0.17828632251197446,0.10688524590163935,0.23825503355704697,-0.06262904335856848,37.86756602000003,4,4,9,18530.291352048564,80045.76377197681,9.451504895938427,0.5898374931223059,3.2,163.0,47.6,565.0,1.003362673
975.0,1276.0,1613.0,1370.0,0.03552532123960695,0.20533642691415313,-0.20533642691415313,0.11664935964001384,0.2391174716756112,-0.03552532123960695,37.86756602000003,4,4,9,17877.765847587463,79593.73854640938,4.479402909366668,0.5690669612166025,3.2,163.0,47.6,565.0,1.005526388
975.0,1708.0,1613.0,1864.0,0.043673012318029114,0.05428716387620497,-0.05428716387620497,-0.028605841613971696,0.09772847332276809,-0.043673012318029114,37.86756602000003,2,6,10,17244.647381951225,78651.65105056469,4.746322085785093,0.5489141745428499,3.2,163.0,47.6,565.0,1.005526388
975.0,1324.0,762.0,1360.0,0.013412816691505217,0.0162748643761302,-0.0162748643761302,-0.2694151486097795,0.029681201905459875,-0.013412816691505217,37.60096046000001,2,6,10,16873.566426110287,78037.9859634208,5.393023496205149,0.5371023008609797,3.2,163.0,47.6,565.0,1.003362673
975.0,1324.0,762.0,1360.0,0.013412816691505217,0.0162748643761302,-0.0162748643761302,-0.2694151486097795,0.029681201905459875,-0.013412816691505217,37.60096046000001,2,6,10,16946.92329377021,78011.40376074763,5.721633015264874,0.5394373224805427,3.2,163.0,47.6,565.0,1.003362673
975.0,1860.0,1491.0,1868.0,0.002145922746781116,-0.029768467475192944,0.029768467475192944,-0.11011638316920322,-0.027624309392265192,-0.002145922746781116,37.60096046000001,2,6,9,17384.030983441196,78512.68793095445,4.51450490274648,0.5533508923754658,3.2,163.0,47.6,565.0,1.003362673
1106.0,2092.0,1920.0,2114.0,0.005230622919638612,-0.06071249372804817,0.06071249372804817,-0.04287138584247258,-0.055499495459132187,-0.005230622919638612,36.86266813999998,4,4,8,20437.200145387604,80159.25452838538,0.0,0.6505362852193678,3.2,163.0,47.6,565.0,1.003362673
1106.0,1434.0,2107.0,2176.0,0.20554016620498616,0.03288888888888889,-0.03288888888888889,0.19005930528099407,0.2368281000532198,-0.20554016620498616,36.86266813999998,4,4,8,21135.11311117783,79560.85199467506,3.0069051525016035,0.6727515448900557,3.2,163.0,47.6,565.0,1.007690103
1106.0,1866.0,2107.0,2052.0,0.04747320061255743,0.062157221206581355,-0.062157221206581355,0.06065945129624969,0.10930787589498807,-0.04747320061255743,37.43347748000002,4,5,8,20549.975416203473,78903.40021868735,0.0,0.6541260335811424,3.2,163.0,47.6,565.0,1.007690103
1106.0,2216.0,1585.0,2266.0,0.011155734047300312,-0.03683367650423244,0.03683367650423244,-0.1660089450144699,-0.02568849803286276,-0.011155734047300312,37.395879260000015,4,5,9,20047.843835041363,78121.89606424252,0.0,0.6381426889362426,3.2,163.0,47.6,565.0,1.007690103
1106.0,2216.0,1585.0,2266.0,0.011155734047300312,-0.03683367650423244,0.03683367650423244,-0.1660089450144699,-0.02568849803286276,-0.011155734047300312,37.395879260000015,2,6,10,19750.207922367706,77734.0933929167,0.0,0.6286686435875065,3.2,163.0,47.6,565.0,1.007690103
1112.0,2866.0,2767.0,3062.0,0.033063427800269905,-0.05151098901098901,0.05151098901098901,-0.017575004438132435,-0.01847903340440654,-0.033063427800269905,37.395879260000015,2,6,10,19669.202113051422,77752.58926520222,0.0,0.6260901485931373,3.2,163.0,47.6,565.0,1.005526388
1112.0,2866.0,2767.0,3062.0,0.033063427800269905,-0.05151098901098901,0.05151098901098901,-0.017575004438132435,-0.01847903340440654,-0.033063427800269905,37.395879260000015,2,6,10,19703.858325910252,78118.22958477786,0.0,0.6271932901102029,3.2,163.0,47.6,565.0,1.005526388
1013.0,3338.0,3264.0,3216.0,-0.018614586512053707,-0.08319299427416639,0.08319299427416639,-0.011208724628900333,-0.10165016501650165,0.018614586512053707,37.823131760000024,3,6,9,19885.590225267224,79413.17452299349,0.0,0.6329779961302311,3.2,163.0,47.6,565.0,1.005526388
1013.0,3640.0,3264.0,3714.0,0.010062550992657057,-0.15413300186451212,0.15413300186451212,-0.054461181923522596,-0.1442942470921094,-0.010062550992657057,38.05213909999998,3,6,8,20377.350888080873,80944.84680562274,0.0,0.6486312241912189,3.2,163.0,47.6,565.0,1.005526388
1013.0,1078.0,1872.0,2070.0,0.31512071156289706,-0.02526002971768202,0.02526002971768202,0.26915254237288133,0.29218647406434667,-0.31512071156289706,38.05213909999998,4,4,8,21405.99664239588,82304.60207128384,0.0,0.6813740354891638,3.2,163.0,47.6,565.0,1.001198958
1013.0,1478.0,1872.0,2214.0,0.19934994582881907,-0.058823529411764705,0.058823529411764705,0.11761194029850747,0.14219384793964016,-0.19934994582881907,38.05213909999998,4,4,8,21662.7601089576,83464.0068270822,3.419662066978212,0.6895470704709054,3.2,163.0,47.6,565.0,1.001198958
1013.0,1448.0,1679.0,1410.0,-0.013296011196641007,0.1315060055435787,-0.1315060055435787,0.0738727214582667,0.11841704718417047,0.013296011196641007,38.32216268000002,4,5,8,20660.392184975117,82843.93149973532,0.0,0.6576407084911908,3.2,163.0,47.6,565.0,1.005526388
1013.0,1310.0,1679.0,1384.0,0.02746844840386043,0.14063955293387148,-0.14063955293387148,0.12345265975242556,0.1674610740387671,-0.02746844840386043,38.32216268000002,3,6,10,19716.9443195848,81443.49023571209,0.0,0.6276098302259175,3.2,163.0,47.6,565.0,1.005526388
968.0,1372.0,1307.0,1302.0,-0.02617801047120419,0.10882956878850103,-0.10882956878850103,-0.024262784621127288,0.08288770053475936,0.02617801047120419,38.32216268000002,2,6,10,19372.024951680443,80932.0484749061,0.0,0.6166307057518955,3.2,163.0,47.6,565.0,1.003362673
968.0,1166.0,1307.0,1160.0,-0.0025795356835769563,0.16546762589928057,-0.16546762589928057,0.057015770319450064,0.16295764536970567,0.0025795356835769563,39.00576668000002,3,6,10,19390.92793413392,81234.16981478207,0.0,0.6172324063712256,3.2,163.0,47.6,565.0,1.003362673
968.0,1880.0,1350.0,2016.0,0.03490759753593429,-0.10496026308577693,0.10496026308577693,-0.16408668730650156,-0.07031027611727868,-0.03490759753593429,38.906644099999994,4,4,8,21096.140515023242,82998.37381471207,7.466716051533163,0.6715110086254303,3.2,163.0,47.6,565.0,1.003362673
808.0,1562.0,1126.0,1730.0,0.05103280680437424,-0.16302521008403362,0.16302521008403362,-0.16220238095238096,-0.1129319558247239,-0.05103280680437424,38.906644099999994,4,4,8,21195.14709376716,83229.59507944906,3.601062305855216,0.6746624859065726,3.2,163.0,47.6,565.0,1.005526388
808.0,1366.0,1126.0,1424.0,0.02078853046594982,-0.06706631697264893,0.06706631697264893,-0.09630818619582665,-0.04634239754883186,-0.02078853046594982,38.906644099999994,4,4,8,20351.685776773207,82585.81249789466,2.925676628981612,0.6478142783252951,3.2,163.0,47.6,565.0,1.005526388
622.0,667.0,649.0,677.0,0.00744047619047619,-0.04555984555984556,0.04555984555984556,-0.013677811550151976,-0.03813229571984436,-0.00744047619047619,38.906644099999994,4,6,9,19285.588453171273,81360.85501086368,3.2588390394497684,0.6138793465516376,3.2,163.0,47.6,565.0,1.003362673
622.0,414.0,649.0,401.0,-0.015950920245398775,0.2129538763493621,-0.2129538763493621,0.22107243650047037,0.19767441860465115,0.015950920245398775,38.61611240000002,2,6,10,18692.67283438234,80686.40274090713,2.9467448972237644,0.5950062562383079,3.2,163.0,47.6,565.0,1.003362673
622.0,637.0,477.0,588.0,-0.04,-0.20863309352517986,0.20863309352517986,-0.1436265709156194,-0.2465753424657534,0.04,38.58535022000001,3,6,10,18327.892251392994,80759.01373754979,1.117806723067615,0.5833949296529682,3.2,163.0,47.6,565.0,1.001198958
622.0,637.0,477.0,588.0,-0.04,-0.20863309352517986,0.20863309352517986,-0.1436265709156194,-0.2465753424657534,0.04,38.58535022000001,3,6,10,18361.228955782935,81122.45287403936,1.403035100498987,0.5844560699109788,3.2,163.0,47.6,565.0,1.003362673
622.0,753.0,690.0,630.0,-0.08893709327548807,0.0,0.0,-0.04365904365904366,-0.08893709327548807,0.08893709327548807,38.34608881999998,4,6,10,18562.69609910511,82136.32753521026,10.57776595743789,0.5908689682570443,3.2,163.0,47.6,565.0,1.001198958
622.0,753.0,690.0,630.0,-0.08893709327548807,0.0,0.0,-0.04365904365904366,-0.08893709327548807,0.08893709327548807,38.34608881999998,4,5,9,18827.943510153076,82553.59199093991,10.09205770724058,0.5993120555791666,3.2,163.0,47.6,565.0,1.001198958
622.0,886.0,690.0,852.0,-0.019562715765247412,-0.14979757085020243,0.14979757085020243,-0.12436548223350254,-0.16886543535620052,0.019562715765247412,38.30507258,4,5,8,19074.004597018917,82593.45044453595,2.9724610376063527,0.6071444232346191,3.2,163.0,47.6,565.0,1.001198958
622.0,766.0,690.0,822.0,0.03526448362720403,-0.1322314049586777,0.1322314049586777,-0.0521978021978022,-0.09742120343839542,-0.03526448362720403,38.30507258,3,5,9,19415.453084873097,80833.58922799713,0.0,0.6180130661652683,3.2,163.0,47.6,565.0,0.996871529
640.0,761.0,897.0,895.0,0.08091787439613526,-0.08419139915202907,0.08419139915202907,0.08202653799758745,-0.0032959789057350032,-0.08091787439613526,38.30507258,3,5,10,19531.876606927104,79993.82209255149,0.0,0.621718941970681,3.2,163.0,47.6,565.0,0.999035243
662.0,818.0,673.0,993.0,0.0966316951960243,-0.29719137818419333,0.29719137818419333,-0.09725016767270288,-0.20648967551622419,-0.0966316951960243,38.30507258,2,5,10,19680.15941587763,79288.1896056669,0.0,0.6264389303746866,3.2,163.0,47.6,565.0,0.999035243
662.0,787.0,673.0,903.0,0.06863905325443787,-0.2532963219986121,0.2532963219986121,-0.07808219178082192,-0.1879245283018868,-0.06863905325443787,37.67957492000005,2,4,10,19953.406175865668,78745.79290759802,0.0,0.6351366448818747,3.2,163.0,47.6,565.0,0.999035243
662.0,351.0,584.0,494.0,0.16923076923076924,-0.11386696730552424,0.11386696730552424,0.24919786096256685,0.056451612903225805,-0.16923076923076924,37.67957492000005,2,4,11,20874.01901047045,78416.0268462268,0.0,0.6644406615421131,3.2,163.0,47.6,565.0,0.999035243
662.0,351.0,584.0,494.0,0.16923076923076924,-0.11386696730552424,0.11386696730552424,0.24919786096256685,0.056451612903225805,-0.16923076923076924,37.67957492000005,2,4,11,21338.481169533326,78159.8863725156,0.0,0.6792249512409114,3.2,163.0,47.6,565.0,0.999035243
662.0,283.0,466.0,473.0,0.25132275132275134,-0.2020330368487929,0.2020330368487929,0.24432576769025366,0.051926298157453935,-0.25132275132275134,37.67957492000005,2,4,12,21989.565868555354,78004.30618719835,0.0,0.6999496208850823,3.2,163.0,47.6,565.0,0.994707814
662.0,350.0,466.0,504.0,0.18032786885245902,-0.23227383863080683,0.23227383863080683,0.14215686274509803,-0.05421686746987952,-0.18032786885245902,37.67957492000005,2,3,12,22793.22207656392,77850.11327394459,0.0,0.7255307924952927,3.2,163.0,47.6,565.0,0.994707814
662.0,465.0,549.0,517.0,0.05295315682281059,-0.13626373626373625,0.13626373626373625,0.08284023668639054,-0.08391608391608392,-0.05295315682281059,37.67957492000005,2,2,12,23324.540681720784,77894.23265737691,0.0,0.7424431889687738,3.2,163.0,47.6,565.0,0.999035243
662.0,465.0,549.0,517.0,0.05295315682281059,-0.13626373626373625,0.13626373626373625,0.08284023668639054,-0.08391608391608392,-0.05295315682281059,37.67957492000005,2,2,12,23424.988247856178,78091.830029039,0.0,0.7456405343031735,3.2,163.0,47.6,565.0,0.999035243
662.0,432.0,549.0,709.0,0.2427695004382121,-0.2867513611615245,0.2867513611615245,0.11926605504587157,-0.04727272727272727,-0.2427695004382121,37.67957492000005,2,2,12,23103.10092852996,78171.3601677838,0.0,0.7353945427053,3.2,163.0,47.6,565.0,0.999035243
662.0,432.0,549.0,709.0,0.2427695004382121,-0.2867513611615245,0.2867513611615245,0.11926605504587157,-0.04727272727272727,-0.2427695004382121,37.67957492000005,2,2,12,22636.75847109589,78303.10890641712,0.0,0.7205504012504492,3.2,163.0,47.6,565.0,0.999035243
662.0,432.0,549.0,709.0,0.2427695004382121,-0.2867513611615245,0.2867513611615245,0.11926605504587157,-0.04727272727272727,-0.2427695004382121,37.23865034000005,2,2,12,21917.82648692961,78301.23085456049,0.0,0.6976660854450637,3.2,163.0,47.6,565.0,0.994707814
662.0,432.0,549.0,709.0,0.2427695004382121,-0.2867513611615245,0.2867513611615245,0.11926605504587157,-0.04727272727272727,-0.2427695004382121,37.23865034000005,2,2,12,21393.074768571532,78382.19203264278,0.0,0.6809627194705329,3.2,163.0,47.6,565.0,0.994707814
662.0,432.0,549.0,709.0,0.2427695004382121,-0.2867513611615245,0.2867513611615245,0.11926605504587157,-0.04727272727272727,-0.2427695004382121,37.12243766000006,2,3,12,21024.559116360506,78467.88570021067,0.0,0.6692325019393092,3.2,163.0,47.6,565.0,0.992544099
659.0,591.0,493.0,558.0,-0.028720626631853787,-0.26244343891402716,0.26244343891402716,-0.09040590405904059,-0.2889858233369684,0.028720626631853787,37.12243766000006,2,5,11,19041.460663541715,77948.48264206466,0.0,0.606108517658509,3.2,163.0,47.6,565.0,1.001198958
659.0,388.0,475.0,399.0,0.01397712833545108,-0.11764705882352941,0.11764705882352941,0.10081112398609501,-0.10384068278805121,-0.01397712833545108,37.036987160000024,2,5,10,18261.243213199083,78853.49115313758,0.0,0.581273424876792,3.2,163.0,47.6,565.0,1.001319165
659.0,323.0,475.0,421.0,0.13172043010752688,-0.14402173913043478,0.14402173913043478,0.19047619047619047,-0.012539184952978056,-0.13172043010752688,37.036987160000024,3,4,9,18101.06874797314,80444.04756537551,0.0,0.57617491329723,3.2,163.0,47.6,565.0,1.001319165
659.0,395.0,391.0,423.0,0.034229828850855744,-0.11462450592885376,0.11462450592885376,-0.005089058524173028,-0.08071135430916553,-0.034229828850855744,37.69324700000004,3,4,9,17985.49608331894,81519.10421732173,4.444181043698223,0.5724961211240265,3.2,163.0,47.6,565.0,0.99915545
546.0,378.0,318.0,294.0,-0.125,-0.04440497335701599,0.04440497335701599,-0.08620689655172414,-0.16846986089644514,0.125,37.69324700000004,4,4,9,17826.97883265369,82585.75728227096,14.823148541612989,0.5674503603222842,3.2,163.0,47.6,565.0,0.99915545
546.0,378.0,318.0,294.0,-0.125,-0.04440497335701599,0.04440497335701599,-0.08620689655172414,-0.16846986089644514,0.125,37.69324700000004,4,5,9,17707.769783001528,83296.37829982169,14.12000376353883,0.5636558184195984,3.2,163.0,47.6,565.0,0.99915545
873.0,285.0,492.0,257.0,-0.05166051660516605,0.06545454545454546,-0.06545454545454546,0.26640926640926643,0.01384083044982699,0.05166051660516605,37.69324700000004,4,5,9,17622.573860386357,83098.69644010693,4.843999520907937,0.5609439479765026,3.2,163.0,47.6,565.0,0.99915545
873.0,491.0,492.0,429.0,-0.06739130434782609,-0.1883656509695291,0.1883656509695291,0.001017293997965412,-0.25255102040816324,0.06739130434782609,37.737681260000045,3,5,9,17853.236255758347,83085.6136730835,0.0,0.5682861600582765,3.2,163.0,47.6,565.0,1.001319165
